Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
161.4190001487732,161.4190001487732,0.0,16,242,38,33.7,-66.7
161.23099994659424,161.22900009155273,0.0,8,225,10,11.3,-33.7
181.2649998664856,181.26399993896484,0.0,12,226,6,16.7,-36.7
181.2389998435974,181.2389998435974,0.0,14,238,7,22.0,-48.0
161.143000125885,161.1380000114441,0.0,7,223,10,7.3,-29.0
181.25800013542175,181.25699996948242,0.0,11,227,6,20.7,-36.3
141.1670000553131,141.16299986839294,0.0,6,46,50,27.7,-59.7
141.1690001487732,141.16799998283386,0.0,7,80,44,35.3,-74.0
161.2369999885559,161.2369999885559,0.0,12,241,35,31.0,-62.0
141.18099999427795,141.17799997329712,0.0,7,49,52,29.0,-61.0
181.20000004768372,181.19900012016296,0.0,11,224,7,18.3,-35.7
201.3420000076294,201.34100008010864,0.0,17,237,4,25.7,-46.0
141.20600008964539,141.20099997520447,0.0,11,77,39,42.7,-77.0
141.24900007247925,141.24900007247925,0.0,12,79,43,41.0,-76.3
181.23099994659424,181.23099994659424,0.0,14,240,8,22.7,-50.3
141.1600000858307,141.15900015830994,0.0,8,47,53,32.7,-65.0
121.15899991989136,121.1579999923706,0.0,6,78,40,33.7,-71.3
141.19199991226196,141.1909999847412,0.0,9,78,51,37.7,-78.3
141.26799988746643,141.260999917984,0.0,12,80,44,41.3,-77.0
181.38299989700317,181.38199996948242,0.0,15,244,39,38.7,-67.3
181.2020001411438,181.20099997520447,0.0,10,225,8,16.3,-35.0
181.2300000190735,181.2300000190735,0.0,11,226,5,19.7,-36.7
181.2149999141693,181.20700001716614,0.0,9,18,0,17.0,-38.3
181.25,181.24900007247925,0.0,13,12,20,25.7,-42.7
161.2409999370575,161.24000000953674,0.0,12,238,33,28.3,-58.7
121.14400005340576,121.14000010490417,0.0,6,80,52,37.0,-73.3
181.22899985313416,181.22899985313416,0.0,8,21,1,19.0,-37.7
181.2850000858307,181.28399991989136,0.0,17,239,7,30.0,-49.0
181.17799997329712,181.17700004577637,0.0,9,20,1,17.3,-38.0
161.21599984169006,161.21399998664856,0.0,13,243,39,31.7,-66.0
141.18499994277954,141.18499994277954,0.0,10,85,47,42.0,-76.3
181.2590000629425,181.25600004196167,0.0,10,226,9,16.3,-38.7
161.22300004959106,161.2220001220703,0.0,13,237,35,28.7,-62.3
141.15300011634827,141.15300011634827,0.0,7,89,25,33.0,-68.7
181.21099996566772,181.20900011062622,0.0,11,225,7,19.0,-36.3
141.2260000705719,141.2260000705719,0.0,12,81,47,43.0,-78.0
161.1840000152588,161.18300008773804,0.0,6,223,11,5.3,-28.0
161.2779998779297,161.26699995994568,0.0,12,242,36,31.0,-64.3
141.1890001296997,141.1890001296997,0.0,8,81,51,36.3,-76.3
181.18300008773804,181.18300008773804,0.0,10,228,6,16.3,-36.7
141.1819999217987,141.18099999427795,0.0,10,46,55,38.0,-66.0
141.17900013923645,141.1780002117157,0.0,9,41,55,32.0,-64.0
141.19799995422363,141.19700002670288,0.0,11,80,43,43.0,-77.7
141.23399996757507,141.23399996757507,0.0,12,80,47,42.3,-78.0
141.21900010108948,141.21900010108948,0.0,10,82,49,42.3,-76.7
141.18700003623962,141.1840000152588,0.0,9,77,40,35.7,-74.7
161.21099996566772,161.20900011062622,0.0,13,240,39,31.3,-63.3
161.2350001335144,161.23300004005432,0.0,12,239,8,21.7,-47.7
141.21399998664856,141.20900011062622,0.0,11,243,39,38.3,-66.0
161.23200011253357,161.23100018501282,0.0,14,242,39,32.0,-67.0
161.64400005340576,161.643000125885,0.0,17,241,40,38.7,-69.0
141.2350001335144,141.2350001335144,0.0,11,242,38,37.0,-62.3
141.24000000953674,141.24000000953674,0.0,10,77,41,40.3,-77.0
141.1909999847412,141.18600010871887,0.0,10,80,39,40.3,-76.0
181.19199991226196,181.1909999847412,0.0,11,225,8,19.0,-36.7
181.19199991226196,181.1909999847412,0.0,11,225,5,18.7,-36.0
141.19200015068054,141.18500018119812,0.0,9,83,46,37.0,-76.3
141.1819999217987,141.18099999427795,0.0,6,89,25,34.3,-66.3
161.17499995231628,161.17400002479553,0.0,7,225,9,7.0,-32.3
181.260999917984,181.260999917984,0.0,11,238,6,26.7,-47.7
161.19700002670288,161.19599986076355,0.0,7,21,4,15.0,-38.7
141.20899987220764,141.20899987220764,0.0,6,47,55,29.0,-61.0
181.23099994659424,181.23099994659424,0.0,11,226,4,18.7,-33.3
121.20499992370605,121.2039999961853,0.0,9,77,41,36.0,-75.7
161.29900002479553,161.29900002479553,0.0,14,238,37,30.0,-61.3
181.39699983596802,181.3949999809265,0.0,17,231,33,28.7,-58.0
161.1380000114441,161.13700008392334,0.0,6,23,2,13.3,-36.0
141.25600004196167,141.25600004196167,0.0,11,74,43,43.7,-79.0
161.21000003814697,161.20899987220764,0.0,8,20,3,19.3,-38.3
141.2279999256134,141.22099995613098,0.0,10,76,46,41.3,-78.3
201.17199993133545,201.1710000038147,0.0,9,225,9,12.7,-33.7
181.20900011062622,181.20600008964539,0.0,10,226,7,16.0,-35.7
141.17300009727478,141.17300009727478,0.0,7,259,44,31.0,-66.0
201.19600009918213,201.19500017166138,0.0,10,20,1,24.0,-38.7
181.23200011253357,181.22499990463257,0.0,13,242,7,26.0,-50.3
141.21399998664856,141.2130000591278,0.0,10,77,40,40.3,-75.0
161.16699981689453,161.16100001335144,0.0,7,223,15,8.3,-31.7
181.23600006103516,181.23499989509583,0.0,14,224,32,21.7,-50.7
161.21200013160706,161.21200013160706,0.0,12,242,7,22.7,-49.3
181.27900004386902,181.27900004386902,0.0,17,225,27,25.7,-50.7
141.14599990844727,141.14399981498718,0.0,7,78,53,36.7,-75.0
141.19999980926514,141.19999980926514,0.0,10,77,38,40.0,-75.7
161.2440001964569,161.23600006103516,0.0,14,243,38,32.0,-66.0
141.16899991035461,141.16899991035461,0.0,8,46,51,32.0,-63.7
201.27699995040894,201.27699995040894,0.0,16,238,6,23.0,-46.7
161.23399996757507,161.23399996757507,0.0,10,83,16,37.3,-68.3
201.4430000782013,201.44200015068054,0.0,19,225,29,32.7,-51.7
181.21099996566772,181.21000003814697,0.0,12,239,4,20.7,-46.3
141.17799997329712,141.1769998073578,0.0,9,76,47,37.3,-76.7
161.2110002040863,161.20600008964539,0.0,11,74,42,43.3,-76.7
121.21799993515015,121.2170000076294,0.0,7,76,46,35.3,-74.3
161.70299983024597,161.69999980926514,0.0,18,242,39,40.3,-70.0
141.38499999046326,141.37800002098083,0.0,12,267,74,44.3,-78.0
181.1800000667572,181.17799997329712,0.0,9,20,5,18.7,-38.3
141.1909999847412,141.1909999847412,0.0,10,73,46,41.0,-78.3
121.18899989128113,121.18499994277954,0.0,7,78,49,36.0,-74.0
141.1909999847412,141.17899990081787,0.0,7,46,51,27.7,-61.3
161.2149999141693,161.21399998664856,0.0,7,222,17,9.0,-30.3
141.17499995231628,141.17400002479553,0.0,6,228,14,8.0,-34.7
161.17400002479553,161.16799998283386,0.0,7,224,10,7.3,-31.0
161.17000007629395,161.17000007629395,0.0,9,223,15,14.7,-34.0
161.14400005340576,161.14400005340576,0.0,6,228,16,8.7,-34.7
161.15899991989136,161.15499997138977,0.0,6,225,5,6.3,-29.7
161.15599989891052,161.15499997138977,0.0,7,225,17,9.0,-33.3
141.18600010871887,141.18600010871887,0.0,6,225,8,6.3,-29.7
161.2300000190735,161.22900009155273,0.0,12,220,30,22.3,-42.0
181.2039999961853,181.20000004768372,0.0,10,223,18,18.3,-36.0
181.20600008964539,181.20499992370605,0.0,11,223,18,22.0,-38.3
161.22900009155273,161.22900009155273,0.0,9,224,17,14.7,-36.0
181.19700002670288,181.19600009918213,0.0,9,226,17,14.7,-37.0
161.17899990081787,161.17899990081787,0.0,6,229,9,7.3,-33.0
181.2039999961853,181.20300006866455,0.0,7,227,8,7.3,-33.0
161.18099999427795,161.1800000667572,0.0,6,227,8,7.0,-30.7
161.1840000152588,161.1840000152588,0.0,8,242,2,19.7,-45.7
161.22499990463257,161.22499990463257,0.0,9,223,19,15.0,-35.0
161.16299986839294,161.1599998474121,0.0,7,225,6,6.7,-30.0
161.17799997329712,161.17799997329712,0.0,7,228,8,7.7,-33.3
161.18099999427795,161.1800000667572,0.0,8,228,14,13.3,-38.3
141.19700002670288,141.19700002670288,0.0,7,226,19,9.0,-35.7
141.18999981880188,141.18899989128113,0.0,8,242,31,23.3,-56.7
141.19600009918213,141.1930000782013,0.0,6,224,12,6.0,-28.7
161.19700002670288,161.19600009918213,0.0,6,227,7,7.0,-32.3
141.1930000782013,141.18899989128113,0.0,6,226,19,8.7,-34.7
161.1800000667572,161.1800000667572,0.0,6,226,9,6.3,-32.0
161.18999981880188,161.18899989128113,0.0,7,224,19,9.0,-32.7
141.25500011444092,141.25400018692017,0.0,6,225,19,8.7,-35.7
161.26900005340576,161.26699995994568,0.0,10,227,17,18.7,-39.0
161.18799996376038,161.17799997329712,0.0,6,223,10,5.3,-28.7
161.18299984931946,161.18299984931946,0.0,7,224,6,6.7,-28.3
161.17199993133545,161.1710000038147,0.0,7,227,15,8.7,-36.3
161.23099994659424,161.2300000190735,0.0,11,224,17,22.0,-39.0
161.18700003623962,161.18700003623962,0.0,6,225,6,6.3,-31.3
161.19000005722046,161.19000005722046,0.0,8,227,15,12.7,-37.3
161.2170000076294,161.2170000076294,0.0,6,225,17,8.0,-33.0
181.2039999961853,181.2039999961853,0.0,9,231,2,14.0,-37.3
161.18099999427795,161.18099999427795,0.0,6,227,15,8.3,-32.7
181.20800018310547,181.20800018310547,0.0,7,225,16,8.3,-33.7
181.19199991226196,181.19199991226196,0.0,9,227,17,15.0,-38.0
161.17499995231628,161.17400002479553,0.0,6,229,13,8.0,-36.3
161.19600009918213,161.19600009918213,0.0,7,224,8,7.0,-30.7
181.22099995613098,181.22099995613098,0.0,11,224,18,22.0,-38.7
161.17700004577637,161.17599987983704,0.0,6,226,18,8.0,-34.0
161.20299983024597,161.20299983024597,0.0,8,220,18,12.3,-32.3
161.17300009727478,161.16600012779236,0.0,7,225,12,7.3,-32.7
161.22399997711182,161.2150001525879,0.0,6,224,6,5.7,-29.0
161.21099996566772,161.2020001411438,0.0,9,227,16,15.0,-37.0
161.17200016975403,161.1710000038147,0.0010001659393310547,7,227,19,9.3,-36.0
141.20499992370605,141.19600009918213,0.0,7,284,7,24.7,-53.3
161.1930000782013,161.18600010871887,0.0,7,226,15,8.3,-34.7
161.23600006103516,161.23600006103516,0.0,9,225,16,14.7,-37.0
161.17499995231628,161.17499995231628,0.0,7,220,17,8.3,-27.7
161.1639997959137,161.1639997959137,0.0,7,221,16,7.7,-31.7
181.24799990653992,181.24799990653992,0.0,9,226,19,14.7,-37.7
181.24300003051758,181.24300003051758,0.0,11,224,19,22.0,-39.0
181.2149999141693,181.21399998664856,0.0,9,226,15,14.3,-35.7
181.21799993515015,181.2170000076294,0.0,9,225,19,14.7,-37.0
181.19700002670288,181.19600009918213,0.0,8,225,9,11.3,-32.7
161.2110002040863,161.21000003814697,0.0,9,230,14,15.3,-41.0
161.19599986076355,161.19599986076355,0.0,7,224,13,7.7,-31.0
161.19899988174438,161.19700002670288,0.0,9,224,20,15.3,-37.3
161.15899991989136,161.15899991989136,0.0,6,224,5,5.7,-27.0
181.22699999809265,181.22699999809265,0.0,11,225,17,22.3,-38.7
161.16400003433228,161.16300010681152,0.0,6,227,9,7.0,-32.3
161.15899991989136,161.15899991989136,0.0,6,226,6,6.3,-31.0
181.20099997520447,181.20099997520447,0.0,7,21,3,15.0,-37.0
161.22500014305115,161.22399997711182,0.0,6,225,7,6.3,-28.7
161.2130000591278,161.21199989318848,0.0,7,227,14,8.7,-33.7
161.20300006866455,161.2020001411438,0.0,6,228,6,7.3,-31.0
181.17300009727478,181.17300009727478,0.0,8,221,17,12.3,-31.3
160.8420000076294,160.84100008010864,0.0,6,227,14,7.7,-34.0
160.62099981307983,160.61999988555908,0.0,6,221,17,7.0,-29.0
160.77300000190735,160.77300000190735,0.0,7,225,10,7.3,-32.7
160.87900018692017,160.87800002098083,0.0,6,223,5,5.3,-26.3
160.95300006866455,160.95199990272522,0.0,8,228,15,13.7,-36.0
160.8880000114441,160.8880000114441,0.0,6,227,6,7.0,-31.0
161.02999997138977,161.02999997138977,0.0,12,222,27,22.7,-42.0
200.9760000705719,200.97499990463257,0.0,15,224,8,21.0,-37.0
181.07800006866455,181.07699990272522,0.0,16,228,33,29.0,-56.0
181.0350000858307,181.0350000858307,0.0,17,226,31,26.3,-53.0
201.04699993133545,201.04699993133545,0.0,19,271,0,33.0,-54.0
161.07299995422363,161.07299995422363,0.0,16,303,30,37.0,-61.3
160.99500012397766,160.99399995803833,0.0,7,229,2,6.7,-33.3
161.010999917984,161.00999999046326,0.0,7,230,3,6.7,-36.3
201.04999995231628,201.04900002479553,0.0,16,221,30,27.0,-48.3
181.07200002670288,181.07100009918213,0.0,11,224,16,22.0,-38.7
161.01399993896484,161.01399993896484,0.0,7,221,17,8.3,-28.7
181.2130000591278,181.21200013160706,0.0,16,226,35,28.0,-54.3
141.01699995994568,141.01699995994568,0.0,7,88,25,32.7,-68.0
160.992999792099,160.99199986457825,0.0,6,225,9,6.3,-29.3
161.1470000743866,161.1470000743866,0.0,14,237,35,29.0,-60.7
161.0680000782013,161.0680000782013,0.0,12,241,36,31.0,-62.7
141.12800002098083,141.12800002098083,0.0,10,72,46,41.0,-75.7
141.03999996185303,141.03999996185303,0.0,7,86,21,32.0,-68.3
141.06500005722046,141.06500005722046,0.0,8,89,46,36.0,-75.3
201.11899995803833,201.11700010299683,0.0,16,220,30,27.0,-48.0
141.05599999427795,141.05299997329712,0.0,7,50,51,29.3,-63.7
181.1529998779297,181.1529998779297,0.0,13,240,7,26.0,-50.0
161.05599999427795,161.05599999427795,0.0,6,231,10,7.3,-37.0
161.05299997329712,161.05200004577637,0.0,6,225,9,6.3,-29.3
141.07999992370605,141.0789999961853,0.0,6,234,13,9.0,-40.0
